Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.99268293,78.14390244,78.44634146,78.74634146,79.04878049,79.24878049,79.44878049,79.6,80.05121951,80.40243902,80.95121951,80.90487805,81.00487805,81.30487805,80.95609756,81.15609756,81.25609756,81.25609756,81.36912195,80.3317561,80.64731707,81.01121951,81.23809756,..,..
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48642.61002,50024.8688,51708.40116,53179.01276,54973.42075,56572.9189,57638.10184,59635.09844,62499.87444,64746.45068,63515.94918,70205.05092,76657.24888,81032.26212,84534.04078,..
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.83658537,76.93658537,77.03658537,77.48780488,77.48780488,77.68780488,77.98780488,78.03902439,78.3902439,78.54146341,78.64146341,78.74146341,78.74146341,78.84146341,78.6902439,78.53902439,78.53902439,78.63902439,78.78780488,76.9804878,76.32926829,77.43414634,78.38536585,..,..
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,6382.761047,4149.761403,3671.123293,4168.660654,5284.25678,6001.332948,7222.054036,9423.965626,9881.395731,12641.05768,15132.26757,16259.59408,18335.25948,18322.42768,17125.90168,17009.75842,19184.65026,19249.94047,18315.7317,15757.5356,17881.81872,20818.61461,23019.42216,23906.5133,..
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.987,74.979,75.086,75.319,75.829,75.888,76.15,76.275,76.67,76.691,76.614,76.691,76.953,77.194,77.285,77.351,77.618,77.527,77.503,78.381,75.434,76.468,78.138,..,..
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,454.4158123,381.4092969,394.1640289,462.1714929,542.8358087,649.118167,824.0281923,1074.729288,1205.799355,1753.207302,2087.863861,2307.346491,2461.979474,2674.962838,2803.19018,2753.379514,2190.604116,1813.085308,2041.384807,1978.280519,2258.519641,2578.666894,2878.968793,3161.700106,..
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.853,66.376,66.852,67.203,67.481,67.905,68.483,69.035,69.517,69.836,70.143,70.411,70.692,70.973,71.33,71.58,71.737,71.999,72.093,71.461,71.681,72.147,72.388,..,..
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,1350.183382,1340.715375,1566.513968,1774.318676,1873.991426,2034.792896,2333.705067,2603.608831,2546.383246,2815.18829,3163.186165,3004.784167,2979.796081,2973.090265,2854.894123,2956.126448,3159.860558,3206.657487,3207.446505,3042.987116,3107.203129,3370.21192,3482.614582,3410.770232,..
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.722,68.836,68.933,68.985,69.166,69.126,69.144,69.302,69.422,69.57,69.729,69.898,69.986,70.043,70.163,70.397,70.5,70.626,70.783,70.385,69.952,71.302,71.477,..,..
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,4920.393136,3652.098965,3229.505571,4269.089709,5432.485418,6739.380653,8331.62097,11262.45143,11596.60219,13646.30466,10843.92297,12607.23612,8656.356697,7096.220471,4103.138499,3670.157378,3791.331607,3422.65467,2523.112752,1506.043621,2004.933979,3155.042071,3617.435946,4217.591026,..
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.019,72.823,72.056,72.752,73.075,72.972,73.348,72.578,72.785,73.092,73.09,73.086,73.076,72.837,73.004,72.002,71.903,72.641,72.766,72.369,71.536,72.566,72.514,..,..
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,419.2056776,445.1328618,497.1170892,565.4522846,710.74676,807.7566451,925.6403383,1163.831958,1226.169761,1683.161824,1950.925042,2185.117677,2359.517365,2546.384645,2577.568853,2735.060438,2956.109921,3222.310031,3440.900254,3534.039535,3704.193559,4147.697772,4323.35032,4717.290287,..
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.984,73.138,73.236,73.062,73.198,73.293,73.385,73.455,73.525,73.611,73.713,73.762,73.821,73.886,73.955,73.984,74.026,74.1,74.211,75.383,74.145,74.502,74.588,..,..
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,30062.02251,31731.25662,35006.36144,40828.74609,41377.1466,44158.5054,39152.37507,38753.18254,39905.12842,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36663.20876,38633.52989,39787.37417,42571.07774,44320.90919,..,..,..
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.62195122,77.52195122,77.52195122,77.77317073,77.42195122,78.32439024,76.86341463,77.16341463,77.51463415,77.86585366,78.31707317,78.51707317,78.71707317,78.86829268,79.01707317,79.16829268,79.36829268,79.5195122,79.66829268,79.8195122,80.06829268,80.3195122,80.5195122,..,..
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3233.568638,3678.635657,3799.95527,3455.028529,2592.305912,..
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.75,70.88,70.967,71.094,72.004,71.831,72.064,72.204,72.306,73.302,73.557,73.722,74.14,72.781,74.577,74.917,75.216,75.38,75.811,74.998,73.89,76.662,65.17,..,..
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,487.1412579,513.2414866,548.905883,627.6320234,734.1599085,809.7131276,890.3057681,1071.635833,969.2435099,1155.203053,1186.475006,1245.050683,1378.75003,1430.16421,1362.173812,975.359417,811.1659704,633.8872025,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.286,63.807,64.407,64.881,65.356,65.8,66.23,66.609,66.905,67.223,67.412,67.569,67.961,68.003,66.761,67.105,67.12,65.915,66.567,66.435,66.019,67.952,69.295,..,..
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,396.548953,393.8646255,446.2901048,548.6859746,710.9820682,1051.717149,1118.731626,1375.50211,1136.241683,1451.10616,1624.868178,1710.050613,1820.718548,1707.485731,1295.877887,1239.085279,1483.465773,1463.899979,1258.986198,951.6443167,1127.160779,1447.123101,1330.727806,1187.109434,..
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.408,48.461,49.616,50.54,51.615,52.693,53.73,54.835,55.886,56.896,57.843,58.704,59.445,60.109,60.728,61.129,61.564,62.138,62.914,63.361,62.363,65.279,66.349,..,..
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,566.3887464,524.9364786,468.4719329,469.7192989,461.2713875,431.0349944,413.5212446,340.9174476,735.8216939,902.0107591,1037.775652,1239.227097,1362.994983,1372.915262,1387.126326,1408.139453,3445.44941,2270.895319,2184.329239,2059.674454,2613.605421,2536.400502,2195.224921,2497.203322,..
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.525,45.938,45.373,46.043,46.57,47.056,47.576,48.456,49.75,51.925,53.911,55.386,56.842,58.106,58.989,59.76,60.263,60.906,61.06,61.53,60.135,62.36,62.775,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 02/24/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
